store_id,product_id,city_name,company_name,branch_name,product_name,stock_hour6_22_cnt,day_1_forecast,day_1_alert,day_2_forecast,day_2_alert,day_3_forecast,day_3_alert,day_4_forecast,day_4_alert,day_5_forecast,day_5_alert,day_6_forecast,day_6_alert,day_7_forecast,day_7_alert
12,691,Bangalore,Vishal,Branch 1,Product_691,0,21.65,UNDERSTOCK,35.95,UNDERSTOCK,53.23,UNDERSTOCK,62.68,UNDERSTOCK,60.85,UNDERSTOCK,60.85,UNDERSTOCK,60.85,UNDERSTOCK
0,769,Bangalore,Dmart,Branch 1,Product_769,5,7.64,UNDERSTOCK,14.02,UNDERSTOCK,21.56,UNDERSTOCK,29.96,UNDERSTOCK,34.68,UNDERSTOCK,36.17,UNDERSTOCK,36.17,UNDERSTOCK
2,578,Bangalore,Dmart,Branch 3,Product_578,0,5.18,UNDERSTOCK,10.8,UNDERSTOCK,19.15,UNDERSTOCK,27.48,UNDERSTOCK,50.22,UNDERSTOCK,58.33,UNDERSTOCK,56.25,UNDERSTOCK
0,193,Bangalore,Dmart,Branch 1,Marker (Extra),0,4.07,UNDERSTOCK,6.19,UNDERSTOCK,11.46,UNDERSTOCK,15.35,UNDERSTOCK,22.93,UNDERSTOCK,43.58,UNDERSTOCK,48.31,UNDERSTOCK
18,109,Bangalore,Vishal,Branch 7,External HDD,0,5.46,UNDERSTOCK,8.53,UNDERSTOCK,17.24,UNDERSTOCK,23.8,UNDERSTOCK,37.73,UNDERSTOCK,66.72,UNDERSTOCK,82.01,UNDERSTOCK
381,69,Mumbai,Company_381,Branch_381,Pencil,0,2.87,UNDERSTOCK,7.46,UNDERSTOCK,9.05,UNDERSTOCK,13.62,UNDERSTOCK,17.64,UNDERSTOCK,29.08,UNDERSTOCK,57.36,UNDERSTOCK
2,580,Bangalore,Dmart,Branch 3,Product_580,6,20.94,UNDERSTOCK,40.04,UNDERSTOCK,55.91,UNDERSTOCK,59.79,UNDERSTOCK,57.99,UNDERSTOCK,57.99,UNDERSTOCK,57.99,UNDERSTOCK
12,768,Bangalore,Vishal,Branch 1,Product_768,16,4.93,OVERSTOCK,7.45,OVERSTOCK,14.01,OK,21.86,UNDERSTOCK,38.04,UNDERSTOCK,52.95,UNDERSTOCK,59.68,UNDERSTOCK
381,254,Mumbai,Company_381,Branch_381,Bowl (Extra),4,3.95,OK,9.06,UNDERSTOCK,9.37,UNDERSTOCK,14.4,UNDERSTOCK,19.42,UNDERSTOCK,36.99,UNDERSTOCK,62.72,UNDERSTOCK
44,512,Delhi,MoreSuper,Branch 9,Product_512,0,8.73,UNDERSTOCK,13.35,UNDERSTOCK,16.68,UNDERSTOCK,31.73,UNDERSTOCK,53.93,UNDERSTOCK,75.25,UNDERSTOCK,72.65,UNDERSTOCK
18,110,Bangalore,Vishal,Branch 7,Memory Card,13,4.5,OVERSTOCK,6.18,OVERSTOCK,10.83,OK,23.99,UNDERSTOCK,47.08,UNDERSTOCK,81.18,UNDERSTOCK,91.1,UNDERSTOCK
2,600,Bangalore,Dmart,Branch 3,Product_600,5,18.77,UNDERSTOCK,31.12,UNDERSTOCK,52.24,UNDERSTOCK,60.11,UNDERSTOCK,58.31,UNDERSTOCK,58.31,UNDERSTOCK,58.31,UNDERSTOCK
2,644,Bangalore,Dmart,Branch 3,Product_644,1,6.66,UNDERSTOCK,15.1,UNDERSTOCK,19.44,UNDERSTOCK,31.42,UNDERSTOCK,48.5,UNDERSTOCK,53.4,UNDERSTOCK,51.62,UNDERSTOCK
44,393,Delhi,MoreSuper,Branch 9,Shower Gel (Extra2),0,4.36,UNDERSTOCK,9.94,UNDERSTOCK,11.9,UNDERSTOCK,16.65,UNDERSTOCK,32.03,UNDERSTOCK,58.44,UNDERSTOCK,75.25,UNDERSTOCK
1,136,Bangalore,Dmart,Branch 2,Fork,3,4.87,UNDERSTOCK,9.28,UNDERSTOCK,17.96,UNDERSTOCK,23.99,UNDERSTOCK,36.09,UNDERSTOCK,36.71,UNDERSTOCK,40.27,UNDERSTOCK
2,633,Bangalore,Dmart,Branch 3,Product_633,7,2.92,OVERSTOCK,6.11,OK,8.85,UNDERSTOCK,16.07,UNDERSTOCK,26.04,UNDERSTOCK,51.42,UNDERSTOCK,59.79,UNDERSTOCK
12,740,Bangalore,Vishal,Branch 1,Product_740,1,3.68,UNDERSTOCK,5.28,UNDERSTOCK,11.39,UNDERSTOCK,15.82,UNDERSTOCK,23.97,UNDERSTOCK,37.76,UNDERSTOCK,45.89,UNDERSTOCK
2,634,Bangalore,Dmart,Branch 3,Product_634,5,3.42,OK,5.13,UNDERSTOCK,10.32,UNDERSTOCK,14.92,UNDERSTOCK,25.46,UNDERSTOCK,48.89,UNDERSTOCK,59.32,UNDERSTOCK
381,381,Mumbai,Company_381,Branch_381,Pan (Extra2),0,3.94,UNDERSTOCK,7.78,UNDERSTOCK,9.42,UNDERSTOCK,19.03,UNDERSTOCK,28.48,UNDERSTOCK,63.07,UNDERSTOCK,86.44,UNDERSTOCK
0,190,Bangalore,Dmart,Branch 1,Notebook (Extra),0,8.31,UNDERSTOCK,19.42,UNDERSTOCK,19.72,UNDERSTOCK,33.86,UNDERSTOCK,46.99,UNDERSTOCK,53.25,UNDERSTOCK,51.81,UNDERSTOCK
2,635,Bangalore,Dmart,Branch 3,Product_635,2,3.73,UNDERSTOCK,4.67,UNDERSTOCK,10.25,UNDERSTOCK,13.21,UNDERSTOCK,22.78,UNDERSTOCK,39.06,UNDERSTOCK,53.27,UNDERSTOCK
12,716,Bangalore,Vishal,Branch 1,Product_716,0,2.58,UNDERSTOCK,4.43,UNDERSTOCK,4.32,UNDERSTOCK,8.39,UNDERSTOCK,16.4,UNDERSTOCK,22.94,UNDERSTOCK,36.04,UNDERSTOCK
18,816,Bangalore,Vishal,Branch 7,Product_816,3,2.52,OK,3.97,UNDERSTOCK,5.08,UNDERSTOCK,5.4,UNDERSTOCK,10.79,UNDERSTOCK,22.01,UNDERSTOCK,34.71,UNDERSTOCK
2,638,Bangalore,Dmart,Branch 3,Product_638,0,4.75,UNDERSTOCK,7.93,UNDERSTOCK,15.2,UNDERSTOCK,22.03,UNDERSTOCK,40.38,UNDERSTOCK,53.49,UNDERSTOCK,58.49,UNDERSTOCK
43,309,Delhi,MoreSuper,Branch 8,Puzzle (Extra),16,4.29,OVERSTOCK,6.78,OVERSTOCK,9.66,OK,10.34,OK,17.26,UNDERSTOCK,33.25,UNDERSTOCK,60.32,UNDERSTOCK
1,133,Bangalore,Dmart,Branch 2,Glass,6,5.01,OK,10.06,UNDERSTOCK,17.67,UNDERSTOCK,26.82,UNDERSTOCK,40.19,UNDERSTOCK,42.88,UNDERSTOCK,44.34,UNDERSTOCK
18,596,Bangalore,Vishal,Branch 7,Product_596,7,13.14,UNDERSTOCK,24.16,UNDERSTOCK,42.52,UNDERSTOCK,55.94,UNDERSTOCK,62.4,UNDERSTOCK,60.38,UNDERSTOCK,60.38,UNDERSTOCK
2,691,Bangalore,Dmart,Branch 3,Product_691,0,37.77,UNDERSTOCK,55.9,UNDERSTOCK,55.9,UNDERSTOCK,53.84,UNDERSTOCK,53.84,UNDERSTOCK,53.84,UNDERSTOCK,53.84,UNDERSTOCK
0,775,Bangalore,Dmart,Branch 1,Product_775,0,14.44,UNDERSTOCK,21.54,UNDERSTOCK,31.13,UNDERSTOCK,37.95,UNDERSTOCK,37.99,UNDERSTOCK,37.99,UNDERSTOCK,36.53,UNDERSTOCK
1,121,Bangalore,Dmart,Branch 2,Pillow,5,4.21,OK,5.59,UNDERSTOCK,11.76,UNDERSTOCK,18.91,UNDERSTOCK,36.96,UNDERSTOCK,53.54,UNDERSTOCK,59.84,UNDERSTOCK
18,600,Bangalore,Vishal,Branch 7,Product_600,6,23.28,UNDERSTOCK,45.97,UNDERSTOCK,73.47,UNDERSTOCK,71.56,UNDERSTOCK,71.56,UNDERSTOCK,71.56,UNDERSTOCK,71.56,UNDERSTOCK
2,834,Bangalore,Dmart,Branch 3,Product_834,0,17.33,UNDERSTOCK,26.52,UNDERSTOCK,44.12,UNDERSTOCK,53.11,UNDERSTOCK,53.11,UNDERSTOCK,50.86,UNDERSTOCK,50.86,UNDERSTOCK
0,127,Bangalore,Dmart,Branch 1,Wall Art,0,5.52,UNDERSTOCK,10.87,UNDERSTOCK,11.51,UNDERSTOCK,15.91,UNDERSTOCK,25.76,UNDERSTOCK,37.78,UNDERSTOCK,38.95,UNDERSTOCK
457,26,Bhopal,Company_457,Branch_457,Cheese,0,3.04,UNDERSTOCK,7.13,UNDERSTOCK,8.27,UNDERSTOCK,11.77,UNDERSTOCK,17.96,UNDERSTOCK,29.89,UNDERSTOCK,62.45,UNDERSTOCK
2,843,Bangalore,Dmart,Branch 3,Product_843,0,4.27,UNDERSTOCK,6.13,UNDERSTOCK,12.02,UNDERSTOCK,17.21,UNDERSTOCK,24.18,UNDERSTOCK,40.7,UNDERSTOCK,46.67,UNDERSTOCK
457,90,Bhopal,Company_457,Branch_457,AC,0,7.5,UNDERSTOCK,10.4,UNDERSTOCK,11.58,UNDERSTOCK,17.44,UNDERSTOCK,29.16,UNDERSTOCK,62.52,UNDERSTOCK,73.6,UNDERSTOCK
18,136,Bangalore,Vishal,Branch 7,Fork,7,10.0,UNDERSTOCK,19.68,UNDERSTOCK,28.01,UNDERSTOCK,65.52,UNDERSTOCK,81.94,UNDERSTOCK,79.98,UNDERSTOCK,79.98,UNDERSTOCK
12,496,Bangalore,Vishal,Branch 1,Product_496,5,3.84,OK,4.11,OK,6.32,UNDERSTOCK,11.16,UNDERSTOCK,20.96,UNDERSTOCK,33.21,UNDERSTOCK,45.54,UNDERSTOCK
1,114,Bangalore,Dmart,Branch 2,Diary,0,16.87,UNDERSTOCK,27.63,UNDERSTOCK,37.91,UNDERSTOCK,42.01,UNDERSTOCK,42.01,UNDERSTOCK,40.33,UNDERSTOCK,40.33,UNDERSTOCK
3,70,Lucknow,Dmart,Branch 4,Marker,7,17.59,UNDERSTOCK,21.85,UNDERSTOCK,55.82,UNDERSTOCK,67.97,UNDERSTOCK,78.67,UNDERSTOCK,76.85,UNDERSTOCK,76.85,UNDERSTOCK
3,76,Lucknow,Dmart,Branch 4,File,9,3.35,OVERSTOCK,4.1,OVERSTOCK,3.18,OVERSTOCK,5.97,OK,11.98,UNDERSTOCK,19.28,UNDERSTOCK,32.21,UNDERSTOCK
18,140,Bangalore,Vishal,Branch 7,Kettle,0,9.11,UNDERSTOCK,20.54,UNDERSTOCK,26.34,UNDERSTOCK,70.58,UNDERSTOCK,92.96,UNDERSTOCK,90.65,UNDERSTOCK,90.65,UNDERSTOCK
40,521,Surat,MoreSuper,Branch 5,Product_521,0,7.28,UNDERSTOCK,13.31,UNDERSTOCK,13.65,UNDERSTOCK,27.94,UNDERSTOCK,45.39,UNDERSTOCK,53.74,UNDERSTOCK,61.51,UNDERSTOCK
25,580,Mumbai,Reliance,Branch 2,Product_580,9,6.18,OK,8.99,OK,12.79,UNDERSTOCK,22.54,UNDERSTOCK,42.44,UNDERSTOCK,56.73,UNDERSTOCK,62.93,UNDERSTOCK
12,489,Bangalore,Vishal,Branch 1,Product_489,0,4.48,UNDERSTOCK,6.26,UNDERSTOCK,13.14,UNDERSTOCK,19.52,UNDERSTOCK,31.34,UNDERSTOCK,47.65,UNDERSTOCK,55.24,UNDERSTOCK
0,122,Bangalore,Dmart,Branch 1,Blanket,0,16.72,UNDERSTOCK,21.25,UNDERSTOCK,30.88,UNDERSTOCK,31.55,UNDERSTOCK,34.24,UNDERSTOCK,34.24,UNDERSTOCK,33.0,UNDERSTOCK
18,321,Bangalore,Vishal,Branch 7,Envelope (Extra2),0,3.76,UNDERSTOCK,4.0,UNDERSTOCK,5.73,UNDERSTOCK,11.08,UNDERSTOCK,20.44,UNDERSTOCK,29.15,UNDERSTOCK,65.81,UNDERSTOCK
457,127,Bhopal,Company_457,Branch_457,Wall Art,0,5.95,UNDERSTOCK,8.56,UNDERSTOCK,13.74,UNDERSTOCK,19.36,UNDERSTOCK,30.27,UNDERSTOCK,57.69,UNDERSTOCK,65.87,UNDERSTOCK
40,486,Surat,MoreSuper,Branch 5,Product_486,0,7.17,UNDERSTOCK,14.39,UNDERSTOCK,23.5,UNDERSTOCK,42.7,UNDERSTOCK,59.03,UNDERSTOCK,69.0,UNDERSTOCK,67.15,UNDERSTOCK
3,261,Lucknow,Dmart,Branch 4,Pressure Cooker (Extra),0,4.13,UNDERSTOCK,3.11,UNDERSTOCK,3.23,UNDERSTOCK,5.2,UNDERSTOCK,10.99,UNDERSTOCK,16.6,UNDERSTOCK,22.53,UNDERSTOCK
897,181,Chandigarh,Company_897,Branch_897,Bird Seed,1,3.32,UNDERSTOCK,8.03,UNDERSTOCK,8.95,UNDERSTOCK,15.96,UNDERSTOCK,24.59,UNDERSTOCK,50.09,UNDERSTOCK,68.81,UNDERSTOCK
430,834,Kanpur,Company_430,Branch_430,Product_834,0,5.18,UNDERSTOCK,10.76,UNDERSTOCK,16.76,UNDERSTOCK,23.2,UNDERSTOCK,41.64,UNDERSTOCK,61.81,UNDERSTOCK,68.72,UNDERSTOCK
2,829,Bangalore,Dmart,Branch 3,Product_829,0,2.27,UNDERSTOCK,4.66,UNDERSTOCK,6.71,UNDERSTOCK,10.95,UNDERSTOCK,17.29,UNDERSTOCK,24.51,UNDERSTOCK,47.8,UNDERSTOCK
0,783,Bangalore,Dmart,Branch 1,Product_783,0,11.28,UNDERSTOCK,19.4,UNDERSTOCK,23.72,UNDERSTOCK,34.51,UNDERSTOCK,36.17,UNDERSTOCK,35.83,UNDERSTOCK,35.83,UNDERSTOCK
2,715,Bangalore,Dmart,Branch 3,Product_715,0,5.01,UNDERSTOCK,8.06,UNDERSTOCK,11.97,UNDERSTOCK,21.27,UNDERSTOCK,32.99,UNDERSTOCK,47.84,UNDERSTOCK,53.63,UNDERSTOCK
40,791,Surat,MoreSuper,Branch 5,Product_791,0,4.36,UNDERSTOCK,8.01,UNDERSTOCK,12.12,UNDERSTOCK,18.55,UNDERSTOCK,33.04,UNDERSTOCK,59.04,UNDERSTOCK,75.93,UNDERSTOCK
2,719,Bangalore,Dmart,Branch 3,Product_719,5,3.24,OK,5.2,UNDERSTOCK,8.29,UNDERSTOCK,15.25,UNDERSTOCK,22.63,UNDERSTOCK,38.16,UNDERSTOCK,46.73,UNDERSTOCK
897,118,Chandigarh,Company_897,Branch_897,Sofa,0,6.12,UNDERSTOCK,11.98,UNDERSTOCK,12.68,UNDERSTOCK,20.08,UNDERSTOCK,37.2,UNDERSTOCK,55.28,UNDERSTOCK,62.24,UNDERSTOCK
12,631,Bangalore,Vishal,Branch 1,Product_631,6,3.85,OK,4.71,OK,11.13,UNDERSTOCK,14.43,UNDERSTOCK,22.86,UNDERSTOCK,36.63,UNDERSTOCK,49.64,UNDERSTOCK
18,118,Bangalore,Vishal,Branch 7,Sofa,12,11.59,OK,21.11,UNDERSTOCK,41.51,UNDERSTOCK,55.51,UNDERSTOCK,61.6,UNDERSTOCK,59.61,UNDERSTOCK,59.61,UNDERSTOCK
2,728,Bangalore,Dmart,Branch 3,Product_728,4,4.01,UNDERSTOCK,4.74,UNDERSTOCK,9.23,UNDERSTOCK,14.45,UNDERSTOCK,22.02,UNDERSTOCK,35.21,UNDERSTOCK,45.41,UNDERSTOCK
2,774,Bangalore,Dmart,Branch 3,Product_774,6,9.32,UNDERSTOCK,18.1,UNDERSTOCK,27.74,UNDERSTOCK,48.19,UNDERSTOCK,55.94,UNDERSTOCK,55.94,UNDERSTOCK,54.15,UNDERSTOCK
389,117,Kolkata,Company_389,Branch_389,Table,0,6.93,UNDERSTOCK,9.05,UNDERSTOCK,15.53,UNDERSTOCK,20.93,UNDERSTOCK,35.71,UNDERSTOCK,48.52,UNDERSTOCK,56.44,UNDERSTOCK
1,118,Bangalore,Dmart,Branch 2,Sofa,5,14.82,UNDERSTOCK,23.51,UNDERSTOCK,38.79,UNDERSTOCK,46.38,UNDERSTOCK,48.23,UNDERSTOCK,46.79,UNDERSTOCK,46.79,UNDERSTOCK
2,775,Bangalore,Dmart,Branch 3,Product_775,8,14.19,UNDERSTOCK,26.11,UNDERSTOCK,39.52,UNDERSTOCK,50.35,UNDERSTOCK,55.31,UNDERSTOCK,53.47,UNDERSTOCK,53.47,UNDERSTOCK
12,580,Bangalore,Vishal,Branch 1,Product_580,5,17.81,UNDERSTOCK,24.8,UNDERSTOCK,52.58,UNDERSTOCK,63.61,UNDERSTOCK,62.03,UNDERSTOCK,62.03,UNDERSTOCK,62.03,UNDERSTOCK
18,764,Bangalore,Vishal,Branch 7,Product_764,0,6.04,UNDERSTOCK,11.53,UNDERSTOCK,21.27,UNDERSTOCK,32.27,UNDERSTOCK,58.02,UNDERSTOCK,67.4,UNDERSTOCK,65.15,UNDERSTOCK
2,783,Bangalore,Dmart,Branch 3,Product_783,0,9.95,UNDERSTOCK,18.28,UNDERSTOCK,26.85,UNDERSTOCK,47.31,UNDERSTOCK,55.49,UNDERSTOCK,55.49,UNDERSTOCK,53.43,UNDERSTOCK
18,129,Bangalore,Vishal,Branch 7,Planter,16,2.04,OVERSTOCK,3.02,OVERSTOCK,5.58,OVERSTOCK,6.92,OVERSTOCK,10.74,OK,21.86,UNDERSTOCK,39.6,UNDERSTOCK
2,802,Bangalore,Dmart,Branch 3,Product_802,0,8.81,UNDERSTOCK,16.61,UNDERSTOCK,21.3,UNDERSTOCK,33.93,UNDERSTOCK,46.2,UNDERSTOCK,51.72,UNDERSTOCK,49.47,UNDERSTOCK
0,129,Bangalore,Dmart,Branch 1,Planter,9,4.09,OVERSTOCK,2.99,OVERSTOCK,7.1,OK,10.22,UNDERSTOCK,16.17,UNDERSTOCK,23.09,UNDERSTOCK,40.45,UNDERSTOCK
12,549,Bangalore,Vishal,Branch 1,Product_549,0,4.77,UNDERSTOCK,6.86,UNDERSTOCK,12.96,UNDERSTOCK,19.34,UNDERSTOCK,31.23,UNDERSTOCK,47.48,UNDERSTOCK,55.06,UNDERSTOCK
18,803,Bangalore,Vishal,Branch 7,Product_803,3,2.74,OK,4.52,UNDERSTOCK,5.62,UNDERSTOCK,10.36,UNDERSTOCK,19.26,UNDERSTOCK,32.08,UNDERSTOCK,45.36,UNDERSTOCK
2,806,Bangalore,Dmart,Branch 3,Product_806,0,3.62,UNDERSTOCK,5.61,UNDERSTOCK,12.16,UNDERSTOCK,19.1,UNDERSTOCK,29.55,UNDERSTOCK,43.49,UNDERSTOCK,52.48,UNDERSTOCK
40,579,Surat,MoreSuper,Branch 5,Product_579,0,9.9,UNDERSTOCK,11.81,UNDERSTOCK,17.97,UNDERSTOCK,30.8,UNDERSTOCK,62.47,UNDERSTOCK,84.4,UNDERSTOCK,82.37,UNDERSTOCK
1,117,Bangalore,Dmart,Branch 2,Table,0,41.56,UNDERSTOCK,42.05,UNDERSTOCK,42.05,UNDERSTOCK,40.36,UNDERSTOCK,40.36,UNDERSTOCK,40.36,UNDERSTOCK,40.36,UNDERSTOCK
40,573,Surat,MoreSuper,Branch 5,Product_573,11,4.15,OVERSTOCK,7.81,OK,11.69,UNDERSTOCK,16.43,UNDERSTOCK,26.64,UNDERSTOCK,66.02,UNDERSTOCK,85.65,UNDERSTOCK
12,396,Bangalore,Vishal,Branch 1,Sunscreen (Extra2),10,4.88,OVERSTOCK,8.35,OK,14.17,UNDERSTOCK,20.2,UNDERSTOCK,37.46,UNDERSTOCK,50.42,UNDERSTOCK,58.94,UNDERSTOCK
12,486,Bangalore,Vishal,Branch 1,Product_486,0,8.85,UNDERSTOCK,17.42,UNDERSTOCK,22.5,UNDERSTOCK,37.97,UNDERSTOCK,58.19,UNDERSTOCK,68.61,UNDERSTOCK,66.71,UNDERSTOCK
18,632,Bangalore,Vishal,Branch 7,Product_632,7,3.96,OK,4.86,OK,8.42,UNDERSTOCK,16.96,UNDERSTOCK,25.81,UNDERSTOCK,56.43,UNDERSTOCK,70.81,UNDERSTOCK
8,77,Bangalore,Dmart,Branch 9,Envelope,0,3.81,UNDERSTOCK,2.82,UNDERSTOCK,6.32,UNDERSTOCK,12.42,UNDERSTOCK,19.34,UNDERSTOCK,29.16,UNDERSTOCK,62.01,UNDERSTOCK
457,468,Bhopal,Company_457,Branch_457,Product_468,0,5.77,UNDERSTOCK,9.92,UNDERSTOCK,11.13,UNDERSTOCK,13.74,UNDERSTOCK,20.65,UNDERSTOCK,35.43,UNDERSTOCK,63.39,UNDERSTOCK
37,864,Surat,MoreSuper,Branch 2,Product_864,0,10.53,UNDERSTOCK,12.49,UNDERSTOCK,18.55,UNDERSTOCK,30.83,UNDERSTOCK,64.8,UNDERSTOCK,82.17,UNDERSTOCK,80.21,UNDERSTOCK
8,567,Bangalore,Dmart,Branch 9,Product_567,5,4.99,OK,6.86,UNDERSTOCK,15.23,UNDERSTOCK,24.12,UNDERSTOCK,41.11,UNDERSTOCK,51.25,UNDERSTOCK,56.75,UNDERSTOCK
12,93,Bangalore,Vishal,Branch 1,Headphones,3,2.76,OK,4.68,UNDERSTOCK,5.52,UNDERSTOCK,10.37,UNDERSTOCK,12.12,UNDERSTOCK,21.01,UNDERSTOCK,36.31,UNDERSTOCK
37,596,Surat,MoreSuper,Branch 2,Product_596,7,3.09,OVERSTOCK,8.88,UNDERSTOCK,13.59,UNDERSTOCK,17.94,UNDERSTOCK,36.63,UNDERSTOCK,52.08,UNDERSTOCK,63.01,UNDERSTOCK
826,50,Ahmedabad,Company_826,Branch_826,Cake,0,3.23,UNDERSTOCK,7.66,UNDERSTOCK,8.04,UNDERSTOCK,11.25,UNDERSTOCK,17.11,UNDERSTOCK,29.39,UNDERSTOCK,57.36,UNDERSTOCK
8,578,Bangalore,Dmart,Branch 9,Product_578,0,7.02,UNDERSTOCK,15.34,UNDERSTOCK,25.96,UNDERSTOCK,43.04,UNDERSTOCK,56.24,UNDERSTOCK,61.29,UNDERSTOCK,59.25,UNDERSTOCK
826,64,Ahmedabad,Company_826,Branch_826,Sanitizer,4,2.81,OK,7.43,UNDERSTOCK,9.39,UNDERSTOCK,11.87,UNDERSTOCK,17.91,UNDERSTOCK,28.22,UNDERSTOCK,53.46,UNDERSTOCK
18,249,Bangalore,Vishal,Branch 7,Wall Art (Extra),16,4.43,OVERSTOCK,9.56,OK,13.52,OK,23.48,UNDERSTOCK,43.91,UNDERSTOCK,57.68,UNDERSTOCK,63.94,UNDERSTOCK
18,638,Bangalore,Vishal,Branch 7,Product_638,5,6.96,UNDERSTOCK,15.53,UNDERSTOCK,24.39,UNDERSTOCK,42.42,UNDERSTOCK,58.28,UNDERSTOCK,67.83,UNDERSTOCK,65.86,UNDERSTOCK
0,21,Bangalore,Dmart,Branch 1,Broccoli,3,5.3,UNDERSTOCK,9.89,UNDERSTOCK,16.79,UNDERSTOCK,24.36,UNDERSTOCK,34.24,UNDERSTOCK,37.65,UNDERSTOCK,40.72,UNDERSTOCK
8,580,Bangalore,Dmart,Branch 9,Product_580,9,15.1,UNDERSTOCK,28.14,UNDERSTOCK,44.71,UNDERSTOCK,63.01,UNDERSTOCK,63.01,UNDERSTOCK,61.33,UNDERSTOCK,61.33,UNDERSTOCK
12,90,Bangalore,Vishal,Branch 1,AC,4,4.11,UNDERSTOCK,4.33,UNDERSTOCK,5.43,UNDERSTOCK,8.76,UNDERSTOCK,9.17,UNDERSTOCK,14.79,UNDERSTOCK,23.75,UNDERSTOCK
18,250,Bangalore,Vishal,Branch 7,Flower Vase (Extra),5,5.38,UNDERSTOCK,9.31,UNDERSTOCK,16.93,UNDERSTOCK,25.28,UNDERSTOCK,50.32,UNDERSTOCK,70.81,UNDERSTOCK,68.46,UNDERSTOCK
1,26,Bangalore,Dmart,Branch 2,Cheese,12,7.41,OK,16.92,UNDERSTOCK,26.17,UNDERSTOCK,46.06,UNDERSTOCK,49.02,UNDERSTOCK,49.59,UNDERSTOCK,48.12,UNDERSTOCK
8,596,Bangalore,Dmart,Branch 9,Product_596,6,6.23,UNDERSTOCK,10.49,UNDERSTOCK,21.86,UNDERSTOCK,36.87,UNDERSTOCK,51.43,UNDERSTOCK,57.61,UNDERSTOCK,55.73,UNDERSTOCK
8,634,Bangalore,Dmart,Branch 9,Product_634,0,4.32,UNDERSTOCK,6.84,UNDERSTOCK,13.57,UNDERSTOCK,21.7,UNDERSTOCK,40.08,UNDERSTOCK,55.25,UNDERSTOCK,60.22,UNDERSTOCK
1,19,Bangalore,Dmart,Branch 2,Corn,0,15.02,UNDERSTOCK,23.2,UNDERSTOCK,40.87,UNDERSTOCK,40.49,UNDERSTOCK,42.66,UNDERSTOCK,40.98,UNDERSTOCK,40.98,UNDERSTOCK
12,70,Bangalore,Vishal,Branch 1,Marker,5,20.23,UNDERSTOCK,31.7,UNDERSTOCK,53.21,UNDERSTOCK,70.54,UNDERSTOCK,68.8,UNDERSTOCK,68.8,UNDERSTOCK,68.8,UNDERSTOCK
0,19,Bangalore,Dmart,Branch 1,Corn,0,9.79,UNDERSTOCK,15.34,UNDERSTOCK,17.79,UNDERSTOCK,31.55,UNDERSTOCK,34.68,UNDERSTOCK,38.22,UNDERSTOCK,38.22,UNDERSTOCK
37,447,Surat,MoreSuper,Branch 2,Lunch Box (Extra3),3,8.94,UNDERSTOCK,18.41,UNDERSTOCK,24.11,UNDERSTOCK,63.55,UNDERSTOCK,81.57,UNDERSTOCK,79.79,UNDERSTOCK,79.79,UNDERSTOCK
1,27,Bangalore,Dmart,Branch 2,Butter,4,2.37,OK,5.7,UNDERSTOCK,7.52,UNDERSTOCK,12.68,UNDERSTOCK,19.82,UNDERSTOCK,34.45,UNDERSTOCK,35.01,UNDERSTOCK
8,631,Bangalore,Dmart,Branch 9,Product_631,0,4.1,UNDERSTOCK,4.11,UNDERSTOCK,7.71,UNDERSTOCK,15.27,UNDERSTOCK,23.35,UNDERSTOCK,38.72,UNDERSTOCK,49.0,UNDERSTOCK
1,23,Bangalore,Dmart,Branch 2,Ginger,0,10.08,UNDERSTOCK,12.61,UNDERSTOCK,17.82,UNDERSTOCK,35.0,UNDERSTOCK,32.68,UNDERSTOCK,36.29,UNDERSTOCK,36.29,UNDERSTOCK
0,843,Bangalore,Dmart,Branch 1,Product_843,0,3.98,UNDERSTOCK,6.03,UNDERSTOCK,10.67,UNDERSTOCK,12.38,UNDERSTOCK,17.25,UNDERSTOCK,26.92,UNDERSTOCK,34.43,UNDERSTOCK
12,76,Bangalore,Vishal,Branch 1,File,11,3.97,OVERSTOCK,4.9,OVERSTOCK,9.33,OK,15.89,UNDERSTOCK,19.81,UNDERSTOCK,34.92,UNDERSTOCK,59.31,UNDERSTOCK
18,783,Bangalore,Vishal,Branch 7,Product_783,0,22.58,UNDERSTOCK,37.03,UNDERSTOCK,59.1,UNDERSTOCK,68.53,UNDERSTOCK,66.37,UNDERSTOCK,66.37,UNDERSTOCK,66.37,UNDERSTOCK
8,600,Bangalore,Dmart,Branch 9,Product_600,6,16.73,UNDERSTOCK,27.22,UNDERSTOCK,56.46,UNDERSTOCK,65.48,UNDERSTOCK,63.72,UNDERSTOCK,63.72,UNDERSTOCK,63.72,UNDERSTOCK
868,864,Ahmedabad,Company_868,Branch_868,Product_864,0,5.24,UNDERSTOCK,14.61,UNDERSTOCK,12.56,UNDERSTOCK,18.1,UNDERSTOCK,29.87,UNDERSTOCK,62.42,UNDERSTOCK,73.5,UNDERSTOCK
18,774,Bangalore,Vishal,Branch 7,Product_774,1,8.73,UNDERSTOCK,16.22,UNDERSTOCK,24.97,UNDERSTOCK,40.39,UNDERSTOCK,56.41,UNDERSTOCK,65.48,UNDERSTOCK,63.6,UNDERSTOCK
